Meldepunkt;OBIS-Kennzahl;Lücke von;Lücke bis;Status der Lücke;Erläuterung
DE0005352546900000000000000071703;1-1:6.29.0;14.04.2025 00:15;21.04.2025 00:00;F;Fehlender Wert
DE0005352546900000000000000071703;1-1:2.29.0;14.04.2025 00:15;21.04.2025 00:00;F;Fehlender Wert
DE0005352546900000000000000071703;1-1:1.29.0;14.04.2025 00:15;21.04.2025 00:00;F;Fehlender Wert
DE0005352546900000000000000071703;1-1:5.29.0;14.04.2025 00:15;21.04.2025 00:00;F;Fehlender Wert
DE0005352546900000000000000071703;1-1:7.29.0;14.04.2025 00:15;21.04.2025 00:00;F;Fehlender Wert
DE0005352546900000000000000071703;1-1:8.29.0;14.04.2025 00:15;21.04.2025 00:00;F;Fehlender Wert
