Meldepunkt;OBIS-Kennzahl;Lücke von;Lücke bis;Status der Lücke;Erläuterung
DE0006882142301000000000000026467;1-1:1.29.0;14.04.2025 00:15;21.04.2025 00:00;F;Fehlender Wert
